,Genotype,Plasmid_counts,Rep_1_counts,Rep_2_counts,Plasmid_RPM,r1_RPM,r2_RPM,r1_FC,r2_FC,avg_FC,neighbors,n_muts
266184,1.101E+15,0,1,0,0,4.540130211,0,inf,,,1.404310021,5
57168,1.12E+13,0,0,3,0,0,10.10454839,,inf,,1.402607253,4
384,2110000,11,4,6,22.76042583,18.16052084,20.20909679,0.797898993,0.887905039,0.842902016,2.475467138,3
748682,1E+17,0,1,0,0,4.540130211,0,inf,,,1.402264518,5
100994,1.10101E+14,0,0,1,0,0,3.368182798,,inf,,1.401970754,8
101941,1.10101E+14,0,0,1,0,0,3.368182798,,inf,,1.401970754,11
288573,1.1101E+15,1,0,1,2.069129621,0,3.368182798,0,1.627825905,0.813912953,1.401970754,14
563436,1.1E+16,0,0,1,0,0,3.368182798,,inf,,1.401970754,6
583784,1.10011E+16,0,0,7,0,0,23.57727959,,inf,,1.401970754,10
670553,1.1111E+16,0,0,1,0,0,3.368182798,,inf,,1.401970754,10
806438,1.00011E+17,0,0,1,0,0,3.368182798,,inf,,1.401970754,10
854029,1.0011E+17,0,0,1,0,0,3.368182798,,inf,,1.401970754,10
964404,1.0101E+17,0,0,1,0,0,3.368182798,,inf,,1.401970754,6
1035036,1.0111E+17,0,0,1,0,0,3.368182798,,inf,,1.401970754,12
1229331,1.10111E+17,0,0,1,0,0,3.368182798,,inf,,1.401970754,9
1319382,1.11E+17,0,0,1,0,0,3.368182798,,inf,,1.401970754,8
1381662,1.111E+17,0,0,1,0,0,3.368182798,,inf,,1.401970754,10
93326,1.1E+14,1,0,4,2.069129621,0,13.47273119,0,6.511303621,3.255651811,1.401892167,4
62211,1E+14,11,4,6,22.76042583,18.16052084,20.20909679,0.797898993,0.887905039,0.842902016,1.245362511,3
435457,1.01E+16,13,4,8,26.89868507,18.16052084,26.94546238,0.675145302,1.001739019,0.83844216,1.996058597,3
2358,1011020100,1,1,0,2.069129621,4.540130211,0,2.19422223,0,1.097111115,1.400792537,5
320978,1.20011E+15,0,1,0,0,4.540130211,0,inf,,,1.400577172,7
875767,1.002E+17,0,1,0,0,4.540130211,0,inf,,,1.400577172,9
913034,1.0021E+17,0,1,0,0,4.540130211,0,inf,,,1.400577172,8
1058247,1.012E+17,0,1,0,0,4.540130211,0,inf,,,1.400577172,10
1066610,1.012E+17,0,1,0,0,4.540130211,0,inf,,,1.400577172,7
1264489,1.10201E+17,0,1,0,0,4.540130211,0,inf,,,1.400577172,9
74520,1.00201E+14,3,1,0,6.207388862,4.540130211,0,0.73140741,0,0.365703705,1.400464763,5
233364,1.011E+15,0,0,2,0,0,6.736365596,,inf,,1.400464763,5
750456,1E+17,0,2,1,0,9.080260422,3.368182798,inf,inf,inf,1.400317327,4
15649,1E+12,0,0,2,0,0,6.736365596,,inf,,1.400243211,4
1803,1000100011,0,0,1,0,0,3.368182798,,inf,,1.398753526,4
248841,1.1E+15,0,0,2,0,0,6.736365596,,inf,,1.398145295,5
781104,1.0001E+17,2,0,1,4.138259241,0,3.368182798,0,0.813912953,0.406956476,1.397753516,4
1130137,1.1E+17,0,1,0,0,4.540130211,0,inf,,,1.39760642,5
36860,1.01E+13,0,0,2,0,0,6.736365596,,inf,,1.397502708,8
376105,1E+16,1,0,1,2.069129621,0,3.368182798,0,1.627825905,0.813912953,1.397502708,7
592740,1.101E+16,0,0,1,0,0,3.368182798,,inf,,1.397139156,6
820804,1.001E+17,0,1,0,0,4.540130211,0,inf,,,1.397139156,5
374115,1E+16,0,0,1,0,0,3.368182798,,inf,,1.396625859,4
296280,1.111E+15,1,0,2,2.069129621,0,6.736365596,0,3.255651811,1.627825905,1.396019681,7
1066154,1.012E+17,3,0,2,6.207388862,0,6.736365596,0,1.08521727,0.542608635,1.395791802,11
751860,1E+17,1,0,1,2.069129621,0,3.368182798,0,1.627825905,0.813912953,1.395217856,5
186632,1E+15,26,5,20,53.79737014,22.70065105,67.36365596,0.421965814,1.252173773,0.837069793,1.607437848,3
15559,1E+12,16,7,7,33.10607393,31.78091148,23.57727959,0.959972226,0.712173834,0.83607303,1.700624142,3
191817,1.0001E+15,0,0,1,0,0,3.368182798,,inf,,1.394418488,5
382368,1.00001E+16,0,0,1,0,0,3.368182798,,inf,,1.394069856,5
782860,1.0001E+17,1,0,1,2.069129621,0,3.368182798,0,1.627825905,0.813912953,1.394069856,5
377569,1E+16,0,1,0,0,4.540130211,0,inf,,,1.393677212,4
269592,1.1011E+15,0,1,1,0,4.540130211,3.368182798,inf,inf,inf,1.393531164,5
11328,2.001E+11,0,1,0,0,4.540130211,0,inf,,,1.393408651,4
760326,1E+17,0,0,1,0,0,3.368182798,,inf,,1.393408651,4
455544,1.0101E+16,0,1,0,0,4.540130211,0,inf,,,1.393223257,7
1034630,1.0111E+17,0,0,1,0,0,3.368182798,,inf,,1.3925834,12
95904,1.10001E+14,1,0,1,2.069129621,0,3.368182798,0,1.627825905,0.813912953,1.392447024,4
40719,1.01101E+13,0,0,1,0,0,3.368182798,,inf,,1.391947389,9
335006,1.2011E+15,0,2,0,0,9.080260422,0,inf,,,1.391947389,11
1431364,1.112E+17,2,0,3,4.138259241,0,10.10454839,0,2.441738858,1.220869429,1.391896742,7
933168,1.01E+17,18,7,9,37.24433317,31.78091148,30.31364518,0.853308645,0.813912953,0.833610799,1.61076678,3
298805,1.111E+15,0,0,2,0,0,6.736365596,,inf,,1.390392177,10
772683,1.00001E+17,1,2,0,2.069129621,9.080260422,0,4.388444461,0,2.19422223,1.390392177,8
1741,1000001001,20,4,15,41.38259241,18.16052084,50.52274197,0.438844446,1.220869429,0.829856938,2.694875481,3
5335,1.00001E+11,1,0,1,2.069129621,0,3.368182798,0,1.627825905,0.813912953,1.389824135,4
746556,1E+17,23,7,14,47.58998127,31.78091148,47.15455917,0.667806766,0.990850551,0.829328658,2.507346654,3
204201,1.001E+15,0,1,0,0,4.540130211,0,inf,,,1.389203618,7
746546,1E+17,31,10,18,64.14301824,45.40130211,60.62729036,0.707813623,0.945189235,0.826501429,1.762529197,3
103752,1.102E+14,4,0,1,8.276518483,0,3.368182798,0,0.406956476,0.203478238,1.388645336,4
32952,1.0001E+13,1,0,1,2.069129621,0,3.368182798,0,1.627825905,0.813912953,1.388586579,4
1446929,1.11201E+17,15,0,24,31.03694431,0,80.83638715,0,2.604521449,1.302260724,1.388384509,10
518400,1.02011E+16,5,3,1,10.3456481,13.62039063,3.368182798,1.316533338,0.325565181,0.82104926,4.459683166,4
5259,1E+11,0,1,0,0,4.540130211,0,inf,,,1.388189162,4
779424,1.0001E+17,0,1,0,0,4.540130211,0,inf,,,1.388130516,5
1135730,1.10001E+17,0,1,0,0,4.540130211,0,inf,,,1.388130516,5
748274,1E+17,5,3,1,10.3456481,13.62039063,3.368182798,1.316533338,0.325565181,0.82104926,2.671897293,4
750312,1E+17,5,3,1,10.3456481,13.62039063,3.368182798,1.316533338,0.325565181,0.82104926,1.538865478,4
204216,1.001E+15,0,1,0,0,4.540130211,0,inf,,,1.386443778,5
48434,1.1001E+13,0,0,1,0,0,3.368182798,,inf,,1.385624019,5
876102,1.002E+17,0,1,0,0,4.540130211,0,inf,,,1.385377435,4
747386,1E+17,1,0,2,2.069129621,0,6.736365596,0,3.255651811,1.627825905,1.385325179,4
109724,1.11E+14,0,1,0,0,4.540130211,0,inf,,,1.384997524,10
746810,1E+17,5,3,1,10.3456481,13.62039063,3.368182798,1.316533338,0.325565181,0.82104926,1.35800184,4
378440,1.00001E+16,2,1,0,4.138259241,4.540130211,0,1.097111115,0,0.548555558,1.384425467,4
934944,1.01E+17,0,0,2,0,0,6.736365596,,inf,,1.383882882,5
90146,1.01201E+14,0,1,0,0,4.540130211,0,inf,,,1.383495277,6
373328,1E+16,2,1,0,4.138259241,4.540130211,0,1.097111115,0,0.548555558,1.383440151,4
748872,1E+17,0,0,2,0,0,6.736365596,,inf,,1.383299038,5
241,1110001,5,3,1,10.3456481,13.62039063,3.368182798,1.316533338,0.325565181,0.82104926,0.929855311,4
155736,2.1E+14,1,2,0,2.069129621,9.080260422,0,4.388444461,0,2.19422223,1.383009828,4
248850,1.1E+15,1,0,2,2.069129621,0,6.736365596,0,3.255651811,1.627825905,1.382376744,4
746644,1E+17,6,3,2,12.41477772,13.62039063,6.736365596,1.097111115,0.542608635,0.819859875,2.052482036,3
154402,2.0121E+14,0,0,1,0,0,3.368182798,,inf,,1.380940167,9
202290,1.001E+15,0,0,1,0,0,3.368182798,,inf,,1.380940167,6
222138,1.01001E+15,0,0,1,0,0,3.368182798,,inf,,1.380940167,7
503108,1.02001E+16,0,0,1,0,0,3.368182798,,inf,,1.380940167,9
507494,1.02001E+16,1,0,1,2.069129621,0,3.368182798,0,1.627825905,0.813912953,1.380940167,9
756861,1E+17,1,0,1,2.069129621,0,3.368182798,0,1.627825905,0.813912953,1.380940167,12
1130472,1.1E+17,0,0,1,0,0,3.368182798,,inf,,1.380855861,5
1130424,1.1E+17,0,1,0,0,4.540130211,0,inf,,,1.380699445,5
149040,2.0111E+14,0,2,0,0,9.080260422,0,inf,,,1.380612634,5
275256,1.1012E+15,0,1,0,0,4.540130211,0,inf,,,1.380573449,6
393122,1.0001E+16,0,1,0,0,4.540130211,0,inf,,,1.380573449,5
1182108,1.101E+17,2,0,1,4.138259241,0,3.368182798,0,0.813912953,0.406956476,1.380394745,5
1034619,1.0111E+17,2,0,2,4.138259241,0,6.736365596,0,1.627825905,0.813912953,1.3802951,12
140448,2.01E+14,0,1,0,0,4.540130211,0,inf,,,1.379121023,4
93316,1.1E+14,0,1,1,0,4.540130211,3.368182798,inf,inf,inf,1.377649437,3
15699,1E+12,1,0,1,2.069129621,0,3.368182798,0,1.627825905,0.813912953,1.37723392,4
948693,1.01001E+17,0,0,1,0,0,3.368182798,,inf,,1.376585336,7
93337,1.1E+14,1,0,1,2.069129621,0,3.368182798,0,1.627825905,0.813912953,1.376223531,4
794904,1.00011E+17,0,1,0,0,4.540130211,0,inf,,,1.375964413,5
788112,1.0001E+17,0,0,2,0,0,6.736365596,,inf,,1.375956905,4
304152,1.11111E+15,0,0,1,0,0,3.368182798,,inf,,1.375829136,7
809580,1.001E+17,0,0,1,0,0,3.368182798,,inf,,1.375687402,4
101868,1.10101E+14,1,1,0,2.069129621,4.540130211,0,2.19422223,0,1.097111115,1.375121978,9
311208,1.2E+15,3,1,0,6.207388862,4.540130211,0,0.73140741,0,0.365703705,1.374459507,4
311088,1.2E+15,6,3,2,12.41477772,13.62039063,6.736365596,1.097111115,0.542608635,0.819859875,1.625062965,3
31971,1.00001E+13,0,1,0,0,4.540130211,0,inf,,,1.374154034,4
560592,1.1E+16,2,1,0,4.138259241,4.540130211,0,1.097111115,0,0.548555558,1.373866622,4
747390,1E+17,1,0,1,2.069129621,0,3.368182798,0,1.627825905,0.813912953,1.373633332,4
1111608,1.01211E+17,0,0,2,0,0,6.736365596,,inf,,1.373215453,9
283464,1.11001E+15,0,0,3,0,0,10.10454839,,inf,,1.373200787,5
964392,1.0101E+17,0,0,3,0,0,10.10454839,,inf,,1.372808672,5
1197516,1.10101E+17,0,0,1,0,0,3.368182798,,inf,,1.37274281,5
77820,1.01E+14,3,1,0,6.207388862,4.540130211,0,0.73140741,0,0.365703705,1.372414477,4
746690,1E+17,3,0,2,6.207388862,0,6.736365596,0,1.08521727,0.542608635,1.37228934,4
31578,1E+13,0,1,1,0,4.540130211,3.368182798,inf,inf,inf,1.372061907,5
156096,2.1E+14,2,0,1,4.138259241,0,3.368182798,0,0.813912953,0.406956476,1.371976406,4
373286,1E+16,6,3,2,12.41477772,13.62039063,6.736365596,1.097111115,0.542608635,0.819859875,1.048713089,4
167424,2.102E+14,0,0,1,0,0,3.368182798,,inf,,1.371049789,8
11100,2.00012E+11,0,0,1,0,0,3.368182798,,inf,,1.370969056,4
824262,1.00101E+17,0,1,0,0,4.540130211,0,inf,,,1.37078315,4
19728,1.01001E+12,0,0,1,0,0,3.368182798,,inf,,1.370766177,4
632283,1.11001E+16,0,0,1,0,0,3.368182798,,inf,,1.369203564,12
1122610,1.1E+17,0,0,1,0,0,3.368182798,,inf,,1.369203564,9
62736,1E+14,1,2,0,2.069129621,9.080260422,0,4.388444461,0,2.19422223,1.368664613,4
186652,1E+15,7,3,3,14.48390734,13.62039063,10.10454839,0.940380956,0.697639674,0.819010315,1.999344032,3
750840,1E+17,2,1,0,4.138259241,4.540130211,0,1.097111115,0,0.548555558,1.368362023,4
197142,1.0002E+15,0,4,0,0,18.16052084,0,inf,,,1.368352158,4
2836,1101110020,0,0,1,0,0,3.368182798,,inf,,1.36827352,6
936648,1.01E+17,1,1,0,2.069129621,4.540130211,0,2.19422223,0,1.097111115,1.367941103,4
757014,1E+17,0,1,0,0,4.540130211,0,inf,,,1.366967226,4
746700,1E+17,0,0,2,0,0,6.736365596,,inf,,1.366833469,4
1478033,1.11211E+17,1,0,1,2.069129621,0,3.368182798,0,1.627825905,0.813912953,1.36674634,11
374130,1E+16,0,0,1,0,0,3.368182798,,inf,,1.366507633,4
10636,2.00001E+11,4,1,0,8.276518483,4.540130211,0,0.548555558,0,0.274277779,1.366001716,5
809148,1.001E+17,2,2,0,4.138259241,9.080260422,0,2.19422223,0,1.097111115,1.36581248,4
892,100010020,6,1,0,12.41477772,4.540130211,0,0.365703705,0,0.182851853,1.364555906,3
6057,1.001E+11,1,0,1,2.069129621,0,3.368182798,0,1.627825905,0.813912953,1.364445129,5
492482,1.01112E+16,0,1,0,0,4.540130211,0,inf,,,1.363376503,6
673944,1.11111E+16,0,1,0,0,4.540130211,0,inf,,,1.363278253,7
592704,1.101E+16,7,3,3,14.48390734,13.62039063,10.10454839,0.940380956,0.697639674,0.819010315,1.457187053,4
1045977,1.01111E+17,2,1,0,4.138259241,4.540130211,0,1.097111115,0,0.548555558,1.362334729,12
120972,1.11201E+14,1,1,0,2.069129621,4.540130211,0,2.19422223,0,1.097111115,1.362255353,6
813889,1.001E+17,0,1,0,0,4.540130211,0,inf,,,1.361788963,4
20745,1.1E+12,1,0,1,2.069129621,0,3.368182798,0,1.627825905,0.813912953,1.361571264,5
288204,1.1101E+15,3,1,0,6.207388862,4.540130211,0,0.73140741,0,0.365703705,1.361549097,9
202321,1.001E+15,0,0,2,0,0,6.736365596,,inf,,1.3612007,4
314496,1.20001E+15,7,3,3,14.48390734,13.62039063,10.10454839,0.940380956,0.697639674,0.819010315,1.410617463,3
75,100011,31,12,15,64.14301824,54.48156253,50.52274197,0.849376347,0.787657696,0.818517022,1.519887818,3
316236,1.2001E+15,0,1,0,0,4.540130211,0,inf,,,1.360833041,4
3822,10002100100,1,1,0,2.069129621,4.540130211,0,2.19422223,0,1.097111115,1.360618436,4
762912,1.00001E+17,8,3,4,16.55303697,13.62039063,13.47273119,0.822833336,0.813912953,0.818373145,3.103409274,3
1169375,1.10011E+17,0,0,4,0,0,13.47273119,,inf,,1.360106147,12
7370,1.0101E+11,0,0,1,0,0,3.368182798,,inf,,1.359978369,5
31117,1E+13,16,6,8,33.10607393,27.24078127,26.94546238,0.822833336,0.813912953,0.818373145,1.806136262,3
62790,1E+14,1,0,1,2.069129621,0,3.368182798,0,1.627825905,0.813912953,1.359715225,4
171,1010011,8,3,4,16.55303697,13.62039063,13.47273119,0.822833336,0.813912953,0.818373145,0.674599937,4
93372,1.1E+14,3,0,1,6.207388862,0,3.368182798,0,0.542608635,0.271304318,1.359447909,4
10376,2E+11,9,3,5,18.62216659,13.62039063,16.84091399,0.73140741,0.904347725,0.817877568,1.718464903,3
21648,1.1001E+12,0,1,1,0,4.540130211,3.368182798,inf,inf,inf,1.358977177,4
14257,2.1001E+11,0,1,0,0,4.540130211,0,inf,,,1.358658214,4
182112,2.112E+14,0,1,0,0,4.540130211,0,inf,,,1.358402878,8
461810,1.01012E+16,0,2,0,0,9.080260422,0,inf,,,1.358402878,6
187537,1E+15,0,0,2,0,0,6.736365596,,inf,,1.358222335,4
746785,1E+17,9,3,5,18.62216659,13.62039063,16.84091399,0.73140741,0.904347725,0.817877568,1.413508446,3
92018,1.0121E+14,1,0,1,2.069129621,0,3.368182798,0,1.627825905,0.813912953,1.35708887,6
27840,1.201E+12,0,0,1,0,0,3.368182798,,inf,,1.356962651,5
362,2100010,10,3,6,20.69129621,13.62039063,20.20909679,0.658266669,0.976695543,0.817481106,2.842684902,3
882,100001100,10,3,6,20.69129621,13.62039063,20.20909679,0.658266669,0.976695543,0.817481106,1.682248571,3
561626,1.1E+16,0,0,1,0,0,3.368182798,,inf,,1.355092421,5
311052,1.2E+15,11,3,7,22.76042583,13.62039063,23.57727959,0.598424245,1.035889213,0.817156729,2.6746493,3
639288,1.1101E+16,0,1,0,0,4.540130211,0,inf,,,1.354640311,8
746545,1E+17,21,8,10,43.45172203,36.32104169,33.68182798,0.835894183,0.775155193,0.805524688,1.36323756,3
8718,1.1E+11,1,0,1,2.069129621,0,3.368182798,0,1.627825905,0.813912953,1.354395157,4
254160,1.1001E+15,2,0,1,4.138259241,0,3.368182798,0,0.813912953,0.406956476,1.353852143,4
486434,1.0111E+16,1,1,0,2.069129621,4.540130211,0,2.19422223,0,1.097111115,1.353769792,7
990162,1.01011E+17,0,1,0,0,4.540130211,0,inf,,,1.353769792,7
1073510,1.01201E+17,0,1,0,0,4.540130211,0,inf,,,1.353769792,9
388883,1.0001E+16,0,1,0,0,4.540130211,0,inf,,,1.352548131,6
954,100101100,1,1,0,2.069129621,4.540130211,0,2.19422223,0,1.097111115,1.352208298,4
431997,1.00112E+16,0,0,1,0,0,3.368182798,,inf,,1.35171002,13
129609,2.001E+14,0,0,1,0,0,3.368182798,,inf,,1.351695404,5
810876,1.001E+17,0,0,1,0,0,3.368182798,,inf,,1.351614486,5
323136,1.2002E+15,1,1,0,2.069129621,4.540130211,0,2.19422223,0,1.097111115,1.351326055,4
3515,10000020121,2,0,1,4.138259241,0,3.368182798,0,0.813912953,0.406956476,1.351291885,5
591420,1.101E+16,0,0,1,0,0,3.368182798,,inf,,1.350877743,5
190176,1.00001E+15,0,0,2,0,0,6.736365596,,inf,,1.350479654,4
264528,1.101E+15,3,0,2,6.207388862,0,6.736365596,0,1.08521727,0.542608635,1.350078538,4
253128,1.10001E+15,0,0,1,0,0,3.368182798,,inf,,1.350058763,7
782928,1.0001E+17,5,5,0,10.3456481,22.70065105,0,2.19422223,0,1.097111115,1.349602338,4
11235,2.001E+11,1,1,0,2.069129621,4.540130211,0,2.19422223,0,1.097111115,1.349293207,4
31543,1E+13,0,0,2,0,0,6.736365596,,inf,,1.349293207,4
1306368,1.11E+17,153,73,53,316.576832,331.4295054,178.5136883,1.046916489,0.563887405,0.805401947,2.567318122,3
409380,1.001E+16,0,1,0,0,4.540130211,0,inf,,,1.34892973,9
821058,1.001E+17,0,1,0,0,4.540130211,0,inf,,,1.34892973,9
843753,1.0011E+17,0,0,1,0,0,3.368182798,,inf,,1.34892973,9
1148792,1.10001E+17,0,1,0,0,4.540130211,0,inf,,,1.34892973,11
1363657,1.11011E+17,0,1,0,0,4.540130211,0,inf,,,1.34892973,10
96396,1.10001E+14,0,1,0,0,4.540130211,0,inf,,,1.348799966,7
93392,1.1E+14,0,1,0,0,4.540130211,0,inf,,,1.34826618,5
1244160,1.102E+17,50,29,10,103.456481,131.6637761,33.68182798,1.272648894,0.325565181,0.799107037,2.873624058,3
748237,1E+17,6,0,2,12.41477772,0,6.736365596,0,0.542608635,0.271304318,1.347672764,4
222984,1.0101E+15,5,1,0,10.3456481,4.540130211,0,0.438844446,0,0.219422223,1.347258601,4
32018,1.00001E+13,1,0,1,2.069129621,0,3.368182798,0,1.627825905,0.813912953,1.347247678,4
787968,1.0001E+17,16,2,13,33.10607393,9.080260422,43.78637637,0.274277779,1.322608548,0.798443163,2.028613048,3
750384,1E+17,12,2,9,24.82955545,9.080260422,30.31364518,0.365703705,1.220869429,0.793286567,2.206041375,3
46659,1.1E+13,0,1,0,0,4.540130211,0,inf,,,1.347017933,4
326664,1.201E+15,1,0,1,2.069129621,0,3.368182798,0,1.627825905,0.813912953,1.346977064,4
1078776,1.01201E+17,0,0,1,0,0,3.368182798,,inf,,1.3468779,7
588964,1.10012E+16,1,0,1,2.069129621,0,3.368182798,0,1.627825905,0.813912953,1.34668195,9
1396903,1.11101E+17,0,0,1,0,0,3.368182798,,inf,,1.34668195,13
435480,1.01E+16,10,5,3,20.69129621,22.70065105,10.10454839,1.097111115,0.488347772,0.792729443,2.419583719,3
31401,1E+13,1,0,1,2.069129621,0,3.368182798,0,1.627825905,0.813912953,1.346314123,5
507240,1.02001E+16,0,1,0,0,4.540130211,0,inf,,,1.346296844,6
1430685,1.11111E+17,0,1,0,0,4.540130211,0,inf,,,1.346296844,16
31684,1E+13,0,0,1,0,0,3.368182798,,inf,,1.34595417,4
63090,1E+14,0,0,1,0,0,3.368182798,,inf,,1.345728235,4
560784,1.1E+16,0,1,0,0,4.540130211,0,inf,,,1.345442552,4
259224,1.1002E+15,2,0,1,4.138259241,0,3.368182798,0,0.813912953,0.406956476,1.343705786,4
126,120100,21,7,11,43.45172203,31.78091148,37.05001078,0.73140741,0.852670712,0.792039061,1.959155707,3
1247452,1.102E+17,0,0,1,0,0,3.368182798,,inf,,1.343202298,10
43284,1.0201E+13,0,0,1,0,0,3.368182798,,inf,,1.342762569,5
157284,2.10001E+14,0,0,1,0,0,3.368182798,,inf,,1.342422414,5
10537,2.00001E+11,5,1,0,10.3456481,4.540130211,0,0.438844446,0,0.219422223,1.341951654,4
131016,2.001E+14,0,0,1,0,0,3.368182798,,inf,,1.341930514,6
396156,1.00011E+16,0,1,0,0,4.540130211,0,inf,,,1.341930514,6
777924,1.0001E+17,0,0,1,0,0,3.368182798,,inf,,1.341930514,5
15703,1E+12,2,0,1,4.138259241,0,3.368182798,0,0.813912953,0.406956476,1.341234465,4
404641,1.001E+16,0,1,0,0,4.540130211,0,inf,,,1.340603319,4
560352,1.1E+16,5,1,0,10.3456481,4.540130211,0,0.438844446,0,0.219422223,1.339853261,4
451056,1.0101E+16,0,0,1,0,0,3.368182798,,inf,,1.339581682,4
1034904,1.0111E+17,1,0,1,2.069129621,0,3.368182798,0,1.627825905,0.813912953,1.339429085,11
62288,1E+14,1,0,1,2.069129621,0,3.368182798,0,1.627825905,0.813912953,1.339391268,4
187062,1E+15,9,5,2,18.62216659,22.70065105,6.736365596,1.21901235,0.36173909,0.79037572,2.463195764,3
5221,1E+11,0,0,2,0,0,6.736365596,,inf,,1.339221397,4
498600,1.02E+16,0,0,3,0,0,10.10454839,,inf,,1.339021185,4
31185,1E+13,0,0,1,0,0,3.368182798,,inf,,1.338630164,5
155688,2.1E+14,0,0,1,0,0,3.368182798,,inf,,1.338264681,4
423914,1.0011E+16,0,1,0,0,4.540130211,0,inf,,,1.338122936,8
373374,1E+16,0,1,1,0,4.540130211,3.368182798,inf,inf,inf,1.338075838,4
342,2020100,9,5,2,18.62216659,22.70065105,6.736365596,1.21901235,0.36173909,0.79037572,1.733450078,3
1370,110100010,0,0,1,0,0,3.368182798,,inf,,1.337635478,4
187146,1E+15,1,0,2,2.069129621,0,6.736365596,0,3.255651811,1.627825905,1.335959019,5
139478,2.0021E+14,0,0,1,0,0,3.368182798,,inf,,1.335915097,8
148458,2.01101E+14,1,0,1,2.069129621,0,3.368182798,0,1.627825905,0.813912953,1.335915097,11
247627,1.01121E+15,0,0,1,0,0,3.368182798,,inf,,1.335915097,10
442513,1.01001E+16,0,0,1,0,0,3.368182798,,inf,,1.335915097,6
915319,1.0021E+17,0,0,1,0,0,3.368182798,,inf,,1.335915097,10
915834,1.0021E+17,0,0,1,0,0,3.368182798,,inf,,1.335915097,12
10470,2E+11,0,0,1,0,0,3.368182798,,inf,,1.335735126,4
10680,2.00002E+11,9,2,6,18.62216659,9.080260422,20.20909679,0.48760494,1.08521727,0.786411105,2.735045105,3
105360,1.102E+14,0,0,1,0,0,3.368182798,,inf,,1.334688673,8
82152,1.0101E+14,1,1,0,2.069129621,4.540130211,0,2.19422223,0,1.097111115,1.33456504,5
223212,1.0101E+15,0,0,1,0,0,3.368182798,,inf,,1.334449222,5
314289,1.2E+15,0,0,1,0,0,3.368182798,,inf,,1.33397174,10
903528,1.0021E+17,0,0,1,0,0,3.368182798,,inf,,1.33397174,7
1280461,1.1021E+17,0,0,1,0,0,3.368182798,,inf,,1.33397174,7
88466,1.012E+14,0,1,0,0,4.540130211,0,inf,,,1.333478294,6
708912,1.12011E+16,0,1,0,0,4.540130211,0,inf,,,1.333478294,7
93313,1.1E+14,9,2,6,18.62216659,9.080260422,20.20909679,0.48760494,1.08521727,0.786411105,1.737846372,3
284744,1.11001E+15,0,0,1,0,0,3.368182798,,inf,,1.33320733,9
290282,1.11011E+15,2,0,1,4.138259241,0,3.368182798,0,0.813912953,0.406956476,1.33320733,11
550,10111120,0,0,3,0,0,10.10454839,,inf,,1.332745358,6
1138269,1.10001E+17,1,0,1,2.069129621,0,3.368182798,0,1.627825905,0.813912953,1.332053059,11
795312,1.00011E+17,1,0,2,2.069129621,0,6.736365596,0,3.255651811,1.627825905,1.331418736,5
810624,1.001E+17,0,0,1,0,0,3.368182798,,inf,,1.331341966,5
164172,2.1011E+14,0,1,0,0,4.540130211,0,inf,,,1.330912567,5
375252,1E+16,0,0,1,0,0,3.368182798,,inf,,1.330912567,6
718754,1.121E+16,0,1,0,0,4.540130211,0,inf,,,1.330912567,10
796807,1.00011E+17,1,1,0,2.069129621,4.540130211,0,2.19422223,0,1.097111115,1.330912567,8
876144,1.002E+17,2,1,0,4.138259241,4.540130211,0,1.097111115,0,0.548555558,1.33041665,4
497689,1.02E+16,1,0,3,2.069129621,0,10.10454839,0,4.883477716,2.441738858,1.330332799,4
97,110001,16,7,6,33.10607393,31.78091148,20.20909679,0.959972226,0.610434715,0.78520347,1.895607028,3
200450,1.00021E+15,1,0,1,2.069129621,0,3.368182798,0,1.627825905,0.813912953,1.330152513,4
404664,1.001E+16,0,0,2,0,0,6.736365596,,inf,,1.329838396,4
31107,1E+13,17,4,11,35.17520355,18.16052084,37.05001078,0.516287584,1.053299115,0.784793349,1.524256826,3
204408,1.001E+15,0,0,1,0,0,3.368182798,,inf,,1.329587345,5
938736,1.01E+17,1,1,0,2.069129621,4.540130211,0,2.19422223,0,1.097111115,1.329531766,4
10430,2E+11,3,2,0,6.207388862,9.080260422,0,1.46281482,0,0.73140741,1.329360029,4
404390,1.001E+16,0,1,1,0,4.540130211,3.368182798,inf,inf,inf,1.328773615,5
753504,1E+17,0,2,0,0,9.080260422,0,inf,,,1.328773615,5
36864,1.01E+13,1,1,0,2.069129621,4.540130211,0,2.19422223,0,1.097111115,1.328125907,4
