genotype,pre_freq,pre_n,post_freq,post_n,change
N-100010000010010000,6.055406973810365e-06,3,4.953683063357606e-05,1,6.162851246025711
N-110201101112111011,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-010001011111120000,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000001100010000101,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000000200010001000,1.211081394762073e-05,6,4.953683063357606e-05,1,2.8545913957346003
N-100101200001000010,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-010000000001000011,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-001101200011000000,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-010001010000110000,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-100101200012101101,1.614775193016097e-05,8,4.953683063357606e-05,1,1.9471402921736607
N-000011110000120100,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-000100010000010000,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000000000000021010,0.00011707120149366705,58,4.953683063357606e-05,1,-0.5719800425992388
N-000010110110011011,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000210001111110011,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-001010101001101010,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-010211211011021000,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-100000011000100021,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000100001000000001,4.036937982540243e-06,2,4.953683063357606e-05,1,9.033244564208271
N-010000000000110000,1.211081394762073e-05,6,4.953683063357606e-05,1,2.8545913957346003
N-000101201010000100,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000001000002000010,4.036937982540243e-06,2,4.953683063357606e-05,1,9.033244564208271
N-101011201001020011,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-010000000010100000,6.055406973810365e-06,3,4.953683063357606e-05,1,6.162851246025711
N-000000101111101120,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-000000010002100100,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-100000000010001100,6.055406973810365e-06,3,4.953683063357606e-05,1,6.162851246025711
N-110000000000100001,6.055406973810365e-06,3,4.953683063357606e-05,1,6.162851246025711
N-010000100000020000,8.073875965080486e-06,4,4.953683063357606e-05,1,4.5694866039672375
N-000000001001010010,4.036937982540243e-06,2,4.953683063357606e-05,1,9.033244564208271
N-000000001002020000,1.0092344956350608e-05,5,4.953683063357606e-05,1,3.55600964741388
N-000101000011000000,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-110010000011001100,2.422162789524146e-05,12,4.953683063357606e-05,1,1.0037101032289353
N-010000010001000000,8.073875965080486e-06,4,4.953683063357606e-05,1,4.5694866039672375
N-011010001000100000,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-000000010010121000,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-001000000002000010,2.422162789524146e-05,12,4.953683063357606e-05,1,1.0037101032289353
N-000000210000100000,8.073875965080486e-06,4,4.953683063357606e-05,1,4.5694866039672375
N-010000100000000100,1.4129282938890851e-05,7,4.953683063357606e-05,1,2.340332178180613
N-010000110000001000,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-010001200000000001,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-100000000010121000,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-000010101000001001,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-100210210102121011,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-110100001000000000,4.036937982540243e-05,20,4.953683063357606e-05,1,0.22159990908407223
N-001010100000000000,3.229550386032194e-05,16,9.907366126715212e-05,2,2.0056208696216586
N-100100101111020000,4.036937982540243e-06,2,4.953683063357606e-05,1,9.033244564208271
N-000210000000010000,4.036937982540243e-06,2,4.953683063357606e-05,1,9.033244564208271
N-000000000101010000,2.0184689912701216e-05,10,4.953683063357606e-05,1,1.3855355373069143
N-000010100002000000,4.036937982540243e-06,2,4.953683063357606e-05,1,9.033244564208271
N-010001000001000000,2.0184689912701216e-05,10,4.953683063357606e-05,1,1.3855355373069143
N-101201000001121000,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-100111010010010121,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-101000100002000000,4.036937982540243e-06,2,4.953683063357606e-05,1,9.033244564208271
N-111001000001121011,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-011200000101020011,2.220315890397134e-05,11,4.953683063357606e-05,1,1.1780151074570466
N-100100000000000100,2.624009688651158e-05,13,4.953683063357606e-05,1,0.8552368166722739
N-000001100010010000,4.036937982540243e-06,2,4.953683063357606e-05,1,9.033244564208271
N-000000100100001000,4.036937982540243e-06,2,4.953683063357606e-05,1,9.033244564208271
N-001211200002021100,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000011200001000000,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-010011010110120010,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-111100110000000000,8.073875965080486e-06,4,4.953683063357606e-05,1,4.5694866039672375
N-101111010000010111,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-011001101002021121,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000001011002000011,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-011100110000020110,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000000011110101120,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-111210001111000010,2.8258565877781702e-05,14,4.953683063357606e-05,1,0.7272490676637229
N-000111100011000121,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000201000000100000,1.0092344956350608e-05,5,4.953683063357606e-05,1,3.55600964741388
N-110001211110111100,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-000211101001110101,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000000000010100010,2.422162789524146e-05,12,4.953683063357606e-05,1,1.0037101032289353
N-000111001010000020,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-001110101000000011,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-010000000002000001,1.614775193016097e-05,8,4.953683063357606e-05,1,1.9471402921736607
N-000001210011020010,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-000001200010000010,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-010100001112100000,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-110000000000001010,2.624009688651158e-05,13,4.953683063357606e-05,1,0.8552368166722739
N-000110200011110000,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-101010010000000000,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-001000001000021000,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-001010001010000000,1.0092344956350608e-05,5,4.953683063357606e-05,1,3.55600964741388
N-000200200011100020,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000000100000110120,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-010000200002110100,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000000000011001000,1.211081394762073e-05,6,4.953683063357606e-05,1,2.8545913957346003
N-010000201001001000,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000101201002120000,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000000100001001000,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-100000000000000110,0.00016349598829287984,81,9.907366126715212e-05,2,-0.391634639204853
N-100000001101001000,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-000010000012121111,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000000100000120110,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000101001100000000,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-010100101000000000,6.055406973810365e-06,3,4.953683063357606e-05,1,6.162851246025711
N-000001000001020000,1.211081394762073e-05,6,4.953683063357606e-05,1,2.8545913957346003
N-000000011110100120,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000000201000000120,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-010000001100000000,4.036937982540243e-06,2,4.953683063357606e-05,1,9.033244564208271
N-011010101002001010,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-011111210101020121,5.449866276429328e-05,27,4.953683063357606e-05,1,-0.08940453487664142
N-100100000011020001,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000200200010020010,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000001001000020000,1.4129282938890851e-05,7,4.953683063357606e-05,1,2.340332178180613
N-000000000000011011,7.266488368572438e-05,36,4.953683063357606e-05,1,-0.31396307025772624
N-101000201101121110,4.036937982540243e-06,2,4.953683063357606e-05,1,9.033244564208271
N-111100100101121101,4.036937982540243e-06,2,4.953683063357606e-05,1,9.033244564208271
N-000000100001010010,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000000011012011000,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-010000000102000000,6.055406973810365e-06,3,4.953683063357606e-05,1,6.162851246025711
N-000000000000121000,4.036937982540243e-05,20,4.953683063357606e-05,1,0.22159990908407223
N-001011200000000000,1.4129282938890851e-05,7,4.953683063357606e-05,1,2.340332178180613
N-110000010000000101,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-101000000000000010,8.881263561588535e-05,44,4.953683063357606e-05,1,-0.4373082330005968
N-010001000010000001,4.036937982540243e-06,2,4.953683063357606e-05,1,9.033244564208271
N-010001000000100010,4.036937982540243e-06,2,4.953683063357606e-05,1,9.033244564208271
N-000000201011000000,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000100001112111100,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000001100001100010,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-100000000100001000,2.0184689912701216e-05,10,4.953683063357606e-05,1,1.3855355373069143
N-001210100002101010,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-011100110000000000,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-100111210010020111,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000000100002100010,4.036937982540243e-06,2,4.953683063357606e-05,1,9.033244564208271
N-111211200012011111,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000200000000100010,1.211081394762073e-05,6,4.953683063357606e-05,1,2.8545913957346003
N-100001000010000100,1.0092344956350608e-05,5,4.953683063357606e-05,1,3.55600964741388
N-011011011002101010,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-001000000102000010,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-010010100100010000,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-101000001000010000,1.614775193016097e-05,8,4.953683063357606e-05,1,1.9471402921736607
N-001000000000011010,1.211081394762073e-05,6,4.953683063357606e-05,1,2.8545913957346003
N-110211110112111111,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000011001001001000,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-010201010100120020,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-010000000100010001,4.036937982540243e-06,2,4.953683063357606e-05,1,9.033244564208271
N-100010000000001010,1.211081394762073e-05,6,4.953683063357606e-05,1,2.8545913957346003
N-001111111001110121,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-101000000000001000,6.862794570318413e-05,34,4.953683063357606e-05,1,-0.2741875388797378
N-011001200001111000,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000000000002100100,1.0092344956350608e-05,5,4.953683063357606e-05,1,3.55600964741388
N-101000010000001000,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-000000201001000010,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-000200000010001011,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-011110200011000010,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-010000100002110000,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000000111010000000,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-110011000000000000,2.220315890397134e-05,11,4.953683063357606e-05,1,1.1780151074570466
N-011000100000100000,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000000010000001020,1.614775193016097e-05,8,4.953683063357606e-05,1,1.9471402921736607
N-100100001100000000,4.036937982540243e-06,2,4.953683063357606e-05,1,9.033244564208271
N-010000001010000000,1.0092344956350608e-05,5,4.953683063357606e-05,1,3.55600964741388
N-101201100001121011,4.036937982540243e-06,2,4.953683063357606e-05,1,9.033244564208271
N-010100100100000000,4.036937982540243e-06,2,4.953683063357606e-05,1,9.033244564208271
N-001000001011000100,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-100111011000010111,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-010001101011120110,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000010001001021100,4.036937982540243e-06,2,9.907366126715212e-05,2,18.86795581244832
N-111101201001100000,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000201200000001000,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-100000001000001001,2.220315890397134e-05,11,4.953683063357606e-05,1,1.1780151074570466
N-110010000010010000,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000001100010100000,6.055406973810365e-06,3,4.953683063357606e-05,1,6.162851246025711
N-010000000001100001,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000000101110121120,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-101000100011010000,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-100211000010111000,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-000100000110000020,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000000000000020120,7.872029065953475e-05,39,4.953683063357606e-05,1,-0.3660731764086747
N-001201200000000000,1.211081394762073e-05,6,9.907366126715212e-05,2,6.632909876301987
N-000211010000010011,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000110210102021011,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000011000000000001,1.211081394762073e-05,6,4.953683063357606e-05,1,2.8545913957346003
N-000010100000010111,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-000201201111010011,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-011001001112121010,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000000001000000021,4.440631780794268e-05,22,4.953683063357606e-05,1,0.11299116672120754
N-000000000001120120,1.211081394762073e-05,6,4.953683063357606e-05,1,2.8545913957346003
N-010010200001120120,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-011201200111021111,8.073875965080486e-06,4,4.953683063357606e-05,1,4.5694866039672375
N-000000201000010000,8.073875965080486e-06,4,4.953683063357606e-05,1,4.5694866039672375
N-000100000000020100,6.055406973810365e-06,3,4.953683063357606e-05,1,6.162851246025711
N-000000000101000110,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-001110000000001000,1.0092344956350608e-05,5,4.953683063357606e-05,1,3.55600964741388
N-010010200100000101,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000100000000100001,6.055406973810365e-06,3,4.953683063357606e-05,1,6.162851246025711
N-000000200010010000,8.073875965080486e-06,4,4.953683063357606e-05,1,4.5694866039672375
N-000000110010001010,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000011011000100110,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000000010000100100,2.624009688651158e-05,13,4.953683063357606e-05,1,0.8552368166722739
N-100200201010000000,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-011011100002011121,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000100010000000100,4.036937982540243e-06,2,4.953683063357606e-05,1,9.033244564208271
N-000010000001000100,1.4129282938890851e-05,7,4.953683063357606e-05,1,2.340332178180613
N-000000001110101020,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000211200000000000,8.073875965080486e-06,4,4.953683063357606e-05,1,4.5694866039672375
N-100000200000001010,1.614775193016097e-05,8,4.953683063357606e-05,1,1.9471402921736607
N-001010000000021010,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-001000000010011000,4.036937982540243e-06,2,4.953683063357606e-05,1,9.033244564208271
N-000100010000001011,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-001101200001100000,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-001010101001111110,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000000000001000011,3.835091083413231e-05,19,4.953683063357606e-05,1,0.28426075946738383
N-101201000001120000,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-101000010000000000,3.633244184286219e-05,18,4.953683063357606e-05,1,0.3536974314804565
N-111211210110011011,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-101110210111110000,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000110210002021011,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-001000101001000000,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-100100100000000000,2.422162789524146e-05,12,4.953683063357606e-05,1,1.0037101032289353
N-110000200000020010,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000000200001120120,8.073875965080486e-06,4,4.953683063357606e-05,1,4.5694866039672375
